"Dist Code","Year","State Code","State Name","Dist Name","Crop Name","Area (1000 ha)"
36,1975,6,"Madhya Pradesh","Khandwa / East Nimar","Potatoes",0.01
36,1975,6,"Madhya Pradesh","Khandwa / East Nimar","Vegetables",2.42
36,1976,6,"Madhya Pradesh","Khandwa / East Nimar","Fodder",5.62
36,1976,6,"Madhya Pradesh","Khandwa / East Nimar","Fruits",5.09
36,1976,6,"Madhya Pradesh","Khandwa / East Nimar","Onions",1.08
36,1976,6,"Madhya Pradesh","Khandwa / East Nimar","Potatoes",0.01
36,1976,6,"Madhya Pradesh","Khandwa / East Nimar","Vegetables",1.93
36,1977,6,"Madhya Pradesh","Khandwa / East Nimar","Fodder",5.44
36,1977,6,"Madhya Pradesh","Khandwa / East Nimar","Fruits",6.06
36,1977,6,"Madhya Pradesh","Khandwa / East Nimar","Onions",1.37
36,1977,6,"Madhya Pradesh","Khandwa / East Nimar","Potatoes",0.01
36,1977,6,"Madhya Pradesh","Khandwa / East Nimar","Vegetables",2.33
36,1978,6,"Madhya Pradesh","Khandwa / East Nimar","Fodder",5.19
36,1978,6,"Madhya Pradesh","Khandwa / East Nimar","Fruits",7.17
36,1978,6,"Madhya Pradesh","Khandwa / East Nimar","Onions",1.36
36,1978,6,"Madhya Pradesh","Khandwa / East Nimar","Potatoes",0.03
36,1978,6,"Madhya Pradesh","Khandwa / East Nimar","Vegetables",2.51
36,1979,6,"Madhya Pradesh","Khandwa / East Nimar","Fodder",5.48
36,1979,6,"Madhya Pradesh","Khandwa / East Nimar","Fruits",7.98
36,1979,6,"Madhya Pradesh","Khandwa / East Nimar","Onions",1.53
36,1979,6,"Madhya Pradesh","Khandwa / East Nimar","Potatoes",0.03
36,1979,6,"Madhya Pradesh","Khandwa / East Nimar","Vegetables",2.79
36,1980,6,"Madhya Pradesh","Khandwa / East Nimar","Fodder",5.65
36,1980,6,"Madhya Pradesh","Khandwa / East Nimar","Fruits",8.43
36,1980,6,"Madhya Pradesh","Khandwa / East Nimar","Onions",1.67
36,1980,6,"Madhya Pradesh","Khandwa / East Nimar","Potatoes",0.03
36,1980,6,"Madhya Pradesh","Khandwa / East Nimar","Vegetables",3.03
36,1981,6,"Madhya Pradesh","Khandwa / East Nimar","Fodder",5.52
36,1981,6,"Madhya Pradesh","Khandwa / East Nimar","Fruits",9.24
36,1981,6,"Madhya Pradesh","Khandwa / East Nimar","Onions",1.76
36,1981,6,"Madhya Pradesh","Khandwa / East Nimar","Potatoes",0.05
36,1981,6,"Madhya Pradesh","Khandwa / East Nimar","Vegetables",3.33
36,1982,6,"Madhya Pradesh","Khandwa / East Nimar","Fodder",10.77
36,1982,6,"Madhya Pradesh","Khandwa / East Nimar","Fruits",10.58
36,1982,6,"Madhya Pradesh","Khandwa / East Nimar","Onions",1.63
36,1982,6,"Madhya Pradesh","Khandwa / East Nimar","Potatoes",0.06
36,1982,6,"Madhya Pradesh","Khandwa / East Nimar","Vegetables",3.05
36,1983,6,"Madhya Pradesh","Khandwa / East Nimar","Fodder",6.21
36,1983,6,"Madhya Pradesh","Khandwa / East Nimar","Fruits",10.14
36,1983,6,"Madhya Pradesh","Khandwa / East Nimar","Onions",2.31
36,1983,6,"Madhya Pradesh","Khandwa / East Nimar","Potatoes",0.1
36,1983,6,"Madhya Pradesh","Khandwa / East Nimar","Vegetables",4.14
36,1984,6,"Madhya Pradesh","Khandwa / East Nimar","Fodder",10.09
36,1984,6,"Madhya Pradesh","Khandwa / East Nimar","Fruits",10.67
36,1984,6,"Madhya Pradesh","Khandwa / East Nimar","Onions",2.33
36,1984,6,"Madhya Pradesh","Khandwa / East Nimar","Potatoes",0.16
36,1984,6,"Madhya Pradesh","Khandwa / East Nimar","Vegetables",4.1
36,1985,6,"Madhya Pradesh","Khandwa / East Nimar","Fodder",9.66
36,1985,6,"Madhya Pradesh","Khandwa / East Nimar","Fruits",9.47
36,1985,6,"Madhya Pradesh","Khandwa / East Nimar","Onions",1.78
36,1985,6,"Madhya Pradesh","Khandwa / East Nimar","Potatoes",0.06
36,1985,6,"Madhya Pradesh","Khandwa / East Nimar","Vegetables",3.36
36,1986,6,"Madhya Pradesh","Khandwa / East Nimar","Fodder",9.71
36,1986,6,"Madhya Pradesh","Khandwa / East Nimar","Fruits",9.03
36,1986,6,"Madhya Pradesh","Khandwa / East Nimar","Onions",2.36
36,1986,6,"Madhya Pradesh","Khandwa / East Nimar","Potatoes",0.09
36,1986,6,"Madhya Pradesh","Khandwa / East Nimar","Vegetables",5.42
36,1987,6,"Madhya Pradesh","Khandwa / East Nimar","Fodder",8.37
36,1987,6,"Madhya Pradesh","Khandwa / East Nimar","Fruits",11.35
36,1987,6,"Madhya Pradesh","Khandwa / East Nimar","Onions",2.37
36,1987,6,"Madhya Pradesh","Khandwa / East Nimar","Potatoes",0.07
36,1987,6,"Madhya Pradesh","Khandwa / East Nimar","Vegetables",4.1
36,1988,6,"Madhya Pradesh","Khandwa / East Nimar","Fodder",5.37
36,1988,6,"Madhya Pradesh","Khandwa / East Nimar","Fruits",13.24
36,1988,6,"Madhya Pradesh","Khandwa / East Nimar","Onions",2.84
36,1988,6,"Madhya Pradesh","Khandwa / East Nimar","Potatoes",0.15
36,1988,6,"Madhya Pradesh","Khandwa / East Nimar","Vegetables",4.1
36,1989,6,"Madhya Pradesh","Khandwa / East Nimar","Fodder",6.31
36,1989,6,"Madhya Pradesh","Khandwa / East Nimar","Fruits",16.53
36,1989,6,"Madhya Pradesh","Khandwa / East Nimar","Onions",2.39
36,1989,6,"Madhya Pradesh","Khandwa / East Nimar","Potatoes",0.12
36,1989,6,"Madhya Pradesh","Khandwa / East Nimar","Vegetables",5.49
36,1990,6,"Madhya Pradesh","Khandwa / East Nimar","Fodder",0.0
36,1990,6,"Madhya Pradesh","Khandwa / East Nimar","Fruits",17.5
36,1990,6,"Madhya Pradesh","Khandwa / East Nimar","Onions",2.03
36,1990,6,"Madhya Pradesh","Khandwa / East Nimar","Potatoes",0.16
36,1990,6,"Madhya Pradesh","Khandwa / East Nimar","Vegetables",5.23
36,1991,6,"Madhya Pradesh","Khandwa / East Nimar","Fodder",0.0
36,1991,6,"Madhya Pradesh","Khandwa / East Nimar","Fruits",15.63
36,1991,6,"Madhya Pradesh","Khandwa / East Nimar","Onions",2.14
36,1991,6,"Madhya Pradesh","Khandwa / East Nimar","Potatoes",0.13
36,1991,6,"Madhya Pradesh","Khandwa / East Nimar","Vegetables",4.88
36,1992,6,"Madhya Pradesh","Khandwa / East Nimar","Fodder",0.0
36,1992,6,"Madhya Pradesh","Khandwa / East Nimar","Fruits",13.61
36,1992,6,"Madhya Pradesh","Khandwa / East Nimar","Onions",1.2
36,1992,6,"Madhya Pradesh","Khandwa / East Nimar","Potatoes",0.05
36,1992,6,"Madhya Pradesh","Khandwa / East Nimar","Vegetables",3.39
36,1993,6,"Madhya Pradesh","Khandwa / East Nimar","Fodder",0.0
36,1993,6,"Madhya Pradesh","Khandwa / East Nimar","Fruits",13.64
36,1993,6,"Madhya Pradesh","Khandwa / East Nimar","Onions",2.57
36,1993,6,"Madhya Pradesh","Khandwa / East Nimar","Potatoes",0.09
36,1993,6,"Madhya Pradesh","Khandwa / East Nimar","Vegetables",4.88
36,1994,6,"Madhya Pradesh","Khandwa / East Nimar","Fodder",0.0
36,1994,6,"Madhya Pradesh","Khandwa / East Nimar","Fruits",14.59
36,1994,6,"Madhya Pradesh","Khandwa / East Nimar","Onions",2.51
36,1994,6,"Madhya Pradesh","Khandwa / East Nimar","Potatoes",0.17
36,1994,6,"Madhya Pradesh","Khandwa / East Nimar","Vegetables",5.06
36,1995,6,"Madhya Pradesh","Khandwa / East Nimar","Fodder",6.53
36,1995,6,"Madhya Pradesh","Khandwa / East Nimar","Fruits",14.65
36,1995,6,"Madhya Pradesh","Khandwa / East Nimar","Onions",2.7
36,1995,6,"Madhya Pradesh","Khandwa / East Nimar","Potatoes",0.08
36,1995,6,"Madhya Pradesh","Khandwa / East Nimar","Vegetables",5.11
36,1996,6,"Madhya Pradesh","Khandwa / East Nimar","Fodder",6.89
36,1996,6,"Madhya Pradesh","Khandwa / East Nimar","Fruits",15.06
36,1996,6,"Madhya Pradesh","Khandwa / East Nimar","Onions",3.17
36,1996,6,"Madhya Pradesh","Khandwa / East Nimar","Potatoes",0.13
36,1996,6,"Madhya Pradesh","Khandwa / East Nimar","Vegetables",5.74
36,1997,6,"Madhya Pradesh","Khandwa / East Nimar","Fodder",6.28
36,1997,6,"Madhya Pradesh","Khandwa / East Nimar","Fruits",17.02
36,1997,6,"Madhya Pradesh","Khandwa / East Nimar","Onions",2.42
36,1997,6,"Madhya Pradesh","Khandwa / East Nimar","Potatoes",0.17
36,1997,6,"Madhya Pradesh","Khandwa / East Nimar","Vegetables",5.11
36,1998,6,"Madhya Pradesh","Khandwa / East Nimar","Fodder",6.46
36,1998,6,"Madhya Pradesh","Khandwa / East Nimar","Fruits",19.34
36,1998,6,"Madhya Pradesh","Khandwa / East Nimar","Onions",2.73
36,1998,6,"Madhya Pradesh","Khandwa / East Nimar","Potatoes",0.26
36,1998,6,"Madhya Pradesh","Khandwa / East Nimar","Vegetables",5.53
36,1999,6,"Madhya Pradesh","Khandwa / East Nimar","Fodder",6.27
36,1999,6,"Madhya Pradesh","Khandwa / East Nimar","Fruits",21.88
36,1999,6,"Madhya Pradesh","Khandwa / East Nimar","Onions",3.53
36,1999,6,"Madhya Pradesh","Khandwa / East Nimar","Potatoes",0.34
36,1999,6,"Madhya Pradesh","Khandwa / East Nimar","Vegetables",6.49
36,2000,6,"Madhya Pradesh","Khandwa / East Nimar","Fodder",5.67
36,2000,6,"Madhya Pradesh","Khandwa / East Nimar","Fruits",20.7
36,2000,6,"Madhya Pradesh","Khandwa / East Nimar","Onions",2.23
36,2000,6,"Madhya Pradesh","Khandwa / East Nimar","Potatoes",0.06
36,2000,6,"Madhya Pradesh","Khandwa / East Nimar","Vegetables",4.37
36,2001,6,"Madhya Pradesh","Khandwa / East Nimar","Fodder",5.07
36,2001,6,"Madhya Pradesh","Khandwa / East Nimar","Fruits",16.46
36,2001,6,"Madhya Pradesh","Khandwa / East Nimar","Onions",3.1
36,2001,6,"Madhya Pradesh","Khandwa / East Nimar","Potatoes",0.09
36,2001,6,"Madhya Pradesh","Khandwa / East Nimar","Vegetables",5.78
36,2002,6,"Madhya Pradesh","Khandwa / East Nimar","Fodder",4.71
36,2002,6,"Madhya Pradesh","Khandwa / East Nimar","Fruits",14.44
36,2002,6,"Madhya Pradesh","Khandwa / East Nimar","Onions",3.55
36,2002,6,"Madhya Pradesh","Khandwa / East Nimar","Potatoes",0.28
36,2002,6,"Madhya Pradesh","Khandwa / East Nimar","Vegetables",6.9
36,2003,6,"Madhya Pradesh","Khandwa / East Nimar","Fodder",4.98
36,2003,6,"Madhya Pradesh","Khandwa / East Nimar","Fruits",14.33
36,2003,6,"Madhya Pradesh","Khandwa / East Nimar","Onions",4.08
36,2003,6,"Madhya Pradesh","Khandwa / East Nimar","Potatoes",0.32
36,2003,6,"Madhya Pradesh","Khandwa / East Nimar","Vegetables",7.5
36,2004,6,"Madhya Pradesh","Khandwa / East Nimar","Fodder",3.86
36,2004,6,"Madhya Pradesh","Khandwa / East Nimar","Fruits",13.68
36,2004,6,"Madhya Pradesh","Khandwa / East Nimar","Onions",4.89
36,2004,6,"Madhya Pradesh","Khandwa / East Nimar","Potatoes",0.37
36,2004,6,"Madhya Pradesh","Khandwa / East Nimar","Vegetables",8.7
36,2005,6,"Madhya Pradesh","Khandwa / East Nimar","Fodder",3.37
36,2005,6,"Madhya Pradesh","Khandwa / East Nimar","Fruits",14.25
36,2005,6,"Madhya Pradesh","Khandwa / East Nimar","Onions",5.93
36,2005,6,"Madhya Pradesh","Khandwa / East Nimar","Potatoes",0.39
36,2005,6,"Madhya Pradesh","Khandwa / East Nimar","Vegetables",9.84
36,2006,6,"Madhya Pradesh","Khandwa / East Nimar","Fodder",3.27
36,2006,6,"Madhya Pradesh","Khandwa / East Nimar","Fruits",14.02
36,2006,6,"Madhya Pradesh","Khandwa / East Nimar","Onions",5.51
36,2006,6,"Madhya Pradesh","Khandwa / East Nimar","Potatoes",0.41
36,2006,6,"Madhya Pradesh","Khandwa / East Nimar","Vegetables",10.08
36,2007,6,"Madhya Pradesh","Khandwa / East Nimar","Fodder",3.27
36,2007,6,"Madhya Pradesh","Khandwa / East Nimar","Fruits",14.7
36,2007,6,"Madhya Pradesh","Khandwa / East Nimar","Onions",5.97
36,2007,6,"Madhya Pradesh","Khandwa / East Nimar","Potatoes",0.43
36,2007,6,"Madhya Pradesh","Khandwa / East Nimar","Vegetables",10.63
36,2008,6,"Madhya Pradesh","Khandwa / East Nimar","Fodder",3.08
36,2008,6,"Madhya Pradesh","Khandwa / East Nimar","Fruits",15.22
36,2008,6,"Madhya Pradesh","Khandwa / East Nimar","Onions",5.87
36,2008,6,"Madhya Pradesh","Khandwa / East Nimar","Potatoes",0.35
36,2008,6,"Madhya Pradesh","Khandwa / East Nimar","Vegetables",10.78
36,2009,6,"Madhya Pradesh","Khandwa / East Nimar","Fodder",2.82
36,2009,6,"Madhya Pradesh","Khandwa / East Nimar","Fruits",15.54
36,2009,6,"Madhya Pradesh","Khandwa / East Nimar","Onions",6.79
36,2009,6,"Madhya Pradesh","Khandwa / East Nimar","Potatoes",0.43
36,2009,6,"Madhya Pradesh","Khandwa / East Nimar","Vegetables",12.29
36,2010,6,"Madhya Pradesh","Khandwa / East Nimar","Fodder",2.64
36,2010,6,"Madhya Pradesh","Khandwa / East Nimar","Fruits",16.52
36,2010,6,"Madhya Pradesh","Khandwa / East Nimar","Onions",8.05
36,2010,6,"Madhya Pradesh","Khandwa / East Nimar","Potatoes",0.51
36,2010,6,"Madhya Pradesh","Khandwa / East Nimar","Vegetables",13.68
36,2011,6,"Madhya Pradesh","Khandwa / East Nimar","Fodder",2.37
36,2011,6,"Madhya Pradesh","Khandwa / East Nimar","Fruits",16.37
36,2011,6,"Madhya Pradesh","Khandwa / East Nimar","Onions",8.16
36,2011,6,"Madhya Pradesh","Khandwa / East Nimar","Potatoes",0.46
36,2011,6,"Madhya Pradesh","Khandwa / East Nimar","Vegetables",13.99
36,2012,6,"Madhya Pradesh","Khandwa / East Nimar","Fodder",1.88
36,2012,6,"Madhya Pradesh","Khandwa / East Nimar","Fruits",17.2
36,2012,6,"Madhya Pradesh","Khandwa / East Nimar","Onions",8.13
36,2012,6,"Madhya Pradesh","Khandwa / East Nimar","Potatoes",0.44
36,2012,6,"Madhya Pradesh","Khandwa / East Nimar","Vegetables",14.14
36,2013,6,"Madhya Pradesh","Khandwa / East Nimar","Fodder",1.7
36,2013,6,"Madhya Pradesh","Khandwa / East Nimar","Fruits",17.59
36,2013,6,"Madhya Pradesh","Khandwa / East Nimar","Onions",7.9
36,2013,6,"Madhya Pradesh","Khandwa / East Nimar","Potatoes",0.45
36,2013,6,"Madhya Pradesh","Khandwa / East Nimar","Vegetables",13.65
36,2014,6,"Madhya Pradesh","Khandwa / East Nimar","Fodder",1.93
36,2014,6,"Madhya Pradesh","Khandwa / East Nimar","Fruits",18.22
36,2014,6,"Madhya Pradesh","Khandwa / East Nimar","Onions",0.0
36,2014,6,"Madhya Pradesh","Khandwa / East Nimar","Potatoes",0.0
36,2014,6,"Madhya Pradesh","Khandwa / East Nimar","Vegetables",16.55
36,2015,6,"Madhya Pradesh","Khandwa / East Nimar","Fodder",1.16
36,2015,6,"Madhya Pradesh","Khandwa / East Nimar","Fruits",18.91
36,2015,6,"Madhya Pradesh","Khandwa / East Nimar","Onions",0.0
36,2015,6,"Madhya Pradesh","Khandwa / East Nimar","Potatoes",0.0
36,2015,6,"Madhya Pradesh","Khandwa / East Nimar","Vegetables",18.21
36,2016,6,"Madhya Pradesh","Khandwa / East Nimar","Fodder",1.25
36,2016,6,"Madhya Pradesh","Khandwa / East Nimar","Fruits",20.09
36,2016,6,"Madhya Pradesh","Khandwa / East Nimar","Onions",9.46
36,2016,6,"Madhya Pradesh","Khandwa / East Nimar","Potatoes",0.8
36,2016,6,"Madhya Pradesh","Khandwa / East Nimar","Vegetables",18.0
36,2017,6,"Madhya Pradesh","Khandwa / East Nimar","Fodder",0.59
36,2017,6,"Madhya Pradesh","Khandwa / East Nimar","Fruits",22.39
36,2017,6,"Madhya Pradesh","Khandwa / East Nimar","Onions",9.16
36,2017,6,"Madhya Pradesh","Khandwa / East Nimar","Potatoes",0.72
36,2017,6,"Madhya Pradesh","Khandwa / East Nimar","Vegetables",15.08
37,1966,6,"Madhya Pradesh","Sehore","Fodder",83.97
37,1966,6,"Madhya Pradesh","Sehore","Fruits",0.82
37,1966,6,"Madhya Pradesh","Sehore","Onions",0.35
37,1966,6,"Madhya Pradesh","Sehore","Potatoes",0.16
37,1966,6,"Madhya Pradesh","Sehore","Vegetables",1.72
37,1967,6,"Madhya Pradesh","Sehore","Fodder",79.49
37,1967,6,"Madhya Pradesh","Sehore","Fruits",0.78
37,1967,6,"Madhya Pradesh","Sehore","Onions",0.31
37,1967,6,"Madhya Pradesh","Sehore","Potatoes",0.27
37,1967,6,"Madhya Pradesh","Sehore","Vegetables",2.01
37,1968,6,"Madhya Pradesh","Sehore","Fodder",80.68
37,1968,6,"Madhya Pradesh","Sehore","Fruits",0.78
37,1968,6,"Madhya Pradesh","Sehore","Onions",0.38
37,1968,6,"Madhya Pradesh","Sehore","Potatoes",0.24
37,1968,6,"Madhya Pradesh","Sehore","Vegetables",1.64
37,1969,6,"Madhya Pradesh","Sehore","Fodder",79.13
37,1969,6,"Madhya Pradesh","Sehore","Fruits",0.7
37,1969,6,"Madhya Pradesh","Sehore","Onions",0.32
37,1969,6,"Madhya Pradesh","Sehore","Potatoes",0.16
37,1969,6,"Madhya Pradesh","Sehore","Vegetables",1.41
37,1970,6,"Madhya Pradesh","Sehore","Fodder",78.78
37,1970,6,"Madhya Pradesh","Sehore","Fruits",0.66
37,1970,6,"Madhya Pradesh","Sehore","Onions",0.31
37,1970,6,"Madhya Pradesh","Sehore","Potatoes",0.16
37,1970,6,"Madhya Pradesh","Sehore","Vegetables",1.42
37,1971,6,"Madhya Pradesh","Sehore","Fodder",77.57
37,1971,6,"Madhya Pradesh","Sehore","Fruits",0.62
37,1971,6,"Madhya Pradesh","Sehore","Onions",0.27
37,1971,6,"Madhya Pradesh","Sehore","Potatoes",0.11
37,1971,6,"Madhya Pradesh","Sehore","Vegetables",1.32
37,1972,6,"Madhya Pradesh","Sehore","Fodder",77.97
37,1972,6,"Madhya Pradesh","Sehore","Fruits",0.65
37,1972,6,"Madhya Pradesh","Sehore","Onions",0.29
37,1972,6,"Madhya Pradesh","Sehore","Potatoes",0.12
37,1972,6,"Madhya Pradesh","Sehore","Vegetables",1.37
37,1973,6,"Madhya Pradesh","Sehore","Fodder",78.08
37,1973,6,"Madhya Pradesh","Sehore","Fruits",0.6
37,1973,6,"Madhya Pradesh","Sehore","Onions",0.39
37,1973,6,"Madhya Pradesh","Sehore","Potatoes",0.13
37,1973,6,"Madhya Pradesh","Sehore","Vegetables",1.68
37,1974,6,"Madhya Pradesh","Sehore","Fodder",77.65
37,1974,6,"Madhya Pradesh","Sehore","Fruits",0.59
37,1974,6,"Madhya Pradesh","Sehore","Onions",0.4
37,1974,6,"Madhya Pradesh","Sehore","Potatoes",0.13
37,1974,6,"Madhya Pradesh","Sehore","Vegetables",1.5
37,1975,6,"Madhya Pradesh","Sehore","Fodder",75.92
37,1975,6,"Madhya Pradesh","Sehore","Fruits",0.55
37,1975,6,"Madhya Pradesh","Sehore","Onions",0.39
37,1975,6,"Madhya Pradesh","Sehore","Potatoes",0.15
37,1975,6,"Madhya Pradesh","Sehore","Vegetables",1.44
37,1976,6,"Madhya Pradesh","Sehore","Fodder",85.97
37,1976,6,"Madhya Pradesh","Sehore","Fruits",0.56
37,1976,6,"Madhya Pradesh","Sehore","Onions",0.31
37,1976,6,"Madhya Pradesh","Sehore","Potatoes",0.13
37,1976,6,"Madhya Pradesh","Sehore","Vegetables",1.63
37,1977,6,"Madhya Pradesh","Sehore","Fodder",77.62
37,1977,6,"Madhya Pradesh","Sehore","Fruits",0.54
37,1977,6,"Madhya Pradesh","Sehore","Onions",0.35
37,1977,6,"Madhya Pradesh","Sehore","Potatoes",0.1
37,1977,6,"Madhya Pradesh","Sehore","Vegetables",1.99
37,1978,6,"Madhya Pradesh","Sehore","Fodder",75.28
37,1978,6,"Madhya Pradesh","Sehore","Fruits",0.53
37,1978,6,"Madhya Pradesh","Sehore","Onions",0.31
37,1978,6,"Madhya Pradesh","Sehore","Potatoes",0.11
37,1978,6,"Madhya Pradesh","Sehore","Vegetables",1.53
37,1979,6,"Madhya Pradesh","Sehore","Fodder",74.1
37,1979,6,"Madhya Pradesh","Sehore","Fruits",0.47
37,1979,6,"Madhya Pradesh","Sehore","Onions",0.33
37,1979,6,"Madhya Pradesh","Sehore","Potatoes",0.09
37,1979,6,"Madhya Pradesh","Sehore","Vegetables",1.65
37,1980,6,"Madhya Pradesh","Sehore","Fodder",74.49
37,1980,6,"Madhya Pradesh","Sehore","Fruits",0.44
37,1980,6,"Madhya Pradesh","Sehore","Onions",0.35
37,1980,6,"Madhya Pradesh","Sehore","Potatoes",0.11
37,1980,6,"Madhya Pradesh","Sehore","Vegetables",2.0
37,1981,6,"Madhya Pradesh","Sehore","Fodder",73.5
37,1981,6,"Madhya Pradesh","Sehore","Fruits",0.45
37,1981,6,"Madhya Pradesh","Sehore","Onions",0.38
37,1981,6,"Madhya Pradesh","Sehore","Potatoes",0.15
37,1981,6,"Madhya Pradesh","Sehore","Vegetables",2.1
37,1982,6,"Madhya Pradesh","Sehore","Fodder",70.85
37,1982,6,"Madhya Pradesh","Sehore","Fruits",0.43
37,1982,6,"Madhya Pradesh","Sehore","Onions",0.4
37,1982,6,"Madhya Pradesh","Sehore","Potatoes",0.15
37,1982,6,"Madhya Pradesh","Sehore","Vegetables",2.29
37,1983,6,"Madhya Pradesh","Sehore","Fodder",70.35
37,1983,6,"Madhya Pradesh","Sehore","Fruits",0.43
37,1983,6,"Madhya Pradesh","Sehore","Onions",0.46
37,1983,6,"Madhya Pradesh","Sehore","Potatoes",0.17
37,1983,6,"Madhya Pradesh","Sehore","Vegetables",2.17
37,1984,6,"Madhya Pradesh","Sehore","Fodder",70.27
37,1984,6,"Madhya Pradesh","Sehore","Fruits",0.4
37,1984,6,"Madhya Pradesh","Sehore","Onions",0.49
37,1984,6,"Madhya Pradesh","Sehore","Potatoes",0.18
37,1984,6,"Madhya Pradesh","Sehore","Vegetables",2.23
37,1985,6,"Madhya Pradesh","Sehore","Fodder",70.44
37,1985,6,"Madhya Pradesh","Sehore","Fruits",0.39
37,1985,6,"Madhya Pradesh","Sehore","Onions",0.54
37,1985,6,"Madhya Pradesh","Sehore","Potatoes",0.1
37,1985,6,"Madhya Pradesh","Sehore","Vegetables",2.33
37,1986,6,"Madhya Pradesh","Sehore","Fodder",68.42
37,1986,6,"Madhya Pradesh","Sehore","Fruits",0.38
37,1986,6,"Madhya Pradesh","Sehore","Onions",0.52
37,1986,6,"Madhya Pradesh","Sehore","Potatoes",0.12
37,1986,6,"Madhya Pradesh","Sehore","Vegetables",2.41
37,1987,6,"Madhya Pradesh","Sehore","Fodder",68.61
37,1987,6,"Madhya Pradesh","Sehore","Fruits",0.39
37,1987,6,"Madhya Pradesh","Sehore","Onions",0.67
37,1987,6,"Madhya Pradesh","Sehore","Potatoes",0.14
37,1987,6,"Madhya Pradesh","Sehore","Vegetables",2.42
37,1988,6,"Madhya Pradesh","Sehore","Fodder",68.43
37,1988,6,"Madhya Pradesh","Sehore","Fruits",0.36
37,1988,6,"Madhya Pradesh","Sehore","Onions",0.75
37,1988,6,"Madhya Pradesh","Sehore","Potatoes",0.12
37,1988,6,"Madhya Pradesh","Sehore","Vegetables",2.42
37,1989,6,"Madhya Pradesh","Sehore","Fodder",66.5
37,1989,6,"Madhya Pradesh","Sehore","Fruits",0.37
37,1989,6,"Madhya Pradesh","Sehore","Onions",0.64
37,1989,6,"Madhya Pradesh","Sehore","Potatoes",0.1
37,1989,6,"Madhya Pradesh","Sehore","Vegetables",2.35
37,1990,6,"Madhya Pradesh","Sehore","Fodder",0.0
37,1990,6,"Madhya Pradesh","Sehore","Fruits",0.34
37,1990,6,"Madhya Pradesh","Sehore","Onions",0.66
37,1990,6,"Madhya Pradesh","Sehore","Potatoes",0.1
37,1990,6,"Madhya Pradesh","Sehore","Vegetables",2.35
37,1991,6,"Madhya Pradesh","Sehore","Fodder",0.0
37,1991,6,"Madhya Pradesh","Sehore","Fruits",4.4
37,1991,6,"Madhya Pradesh","Sehore","Onions",0.71
37,1991,6,"Madhya Pradesh","Sehore","Potatoes",0.14
37,1991,6,"Madhya Pradesh","Sehore","Vegetables",2.55
37,1992,6,"Madhya Pradesh","Sehore","Fodder",0.0
37,1992,6,"Madhya Pradesh","Sehore","Fruits",0.32
37,1992,6,"Madhya Pradesh","Sehore","Onions",0.64
37,1992,6,"Madhya Pradesh","Sehore","Potatoes",0.14
37,1992,6,"Madhya Pradesh","Sehore","Vegetables",2.57
37,1993,6,"Madhya Pradesh","Sehore","Fodder",0.0
37,1993,6,"Madhya Pradesh","Sehore","Fruits",0.29
37,1993,6,"Madhya Pradesh","Sehore","Onions",0.76
37,1993,6,"Madhya Pradesh","Sehore","Potatoes",0.18
37,1993,6,"Madhya Pradesh","Sehore","Vegetables",3.06
37,1994,6,"Madhya Pradesh","Sehore","Fodder",0.0
37,1994,6,"Madhya Pradesh","Sehore","Fruits",0.25
37,1994,6,"Madhya Pradesh","Sehore","Onions",0.76
37,1994,6,"Madhya Pradesh","Sehore","Potatoes",0.18
37,1994,6,"Madhya Pradesh","Sehore","Vegetables",3.04
37,1995,6,"Madhya Pradesh","Sehore","Fodder",60.05
37,1995,6,"Madhya Pradesh","Sehore","Fruits",0.26
37,1995,6,"Madhya Pradesh","Sehore","Onions",0.79
37,1995,6,"Madhya Pradesh","Sehore","Potatoes",0.16
37,1995,6,"Madhya Pradesh","Sehore","Vegetables",2.93
37,1996,6,"Madhya Pradesh","Sehore","Fodder",60.04
37,1996,6,"Madhya Pradesh","Sehore","Fruits",0.26
37,1996,6,"Madhya Pradesh","Sehore","Onions",0.88
37,1996,6,"Madhya Pradesh","Sehore","Potatoes",0.22
37,1996,6,"Madhya Pradesh","Sehore","Vegetables",3.22
37,1997,6,"Madhya Pradesh","Sehore","Fodder",58.73
37,1997,6,"Madhya Pradesh","Sehore","Fruits",0.25
37,1997,6,"Madhya Pradesh","Sehore","Onions",0.96
37,1997,6,"Madhya Pradesh","Sehore","Potatoes",0.25
37,1997,6,"Madhya Pradesh","Sehore","Vegetables",3.36
37,1998,6,"Madhya Pradesh","Sehore","Fodder",57.19
37,1998,6,"Madhya Pradesh","Sehore","Fruits",0.23
37,1998,6,"Madhya Pradesh","Sehore","Onions",1.1
37,1998,6,"Madhya Pradesh","Sehore","Potatoes",0.27
37,1998,6,"Madhya Pradesh","Sehore","Vegetables",3.9
37,1999,6,"Madhya Pradesh","Sehore","Fodder",56.27
37,1999,6,"Madhya Pradesh","Sehore","Fruits",0.22
37,1999,6,"Madhya Pradesh","Sehore","Onions",1.22
37,1999,6,"Madhya Pradesh","Sehore","Potatoes",0.29
37,1999,6,"Madhya Pradesh","Sehore","Vegetables",4.5
37,2000,6,"Madhya Pradesh","Sehore","Fodder",52.9
37,2000,6,"Madhya Pradesh","Sehore","Fruits",0.21
37,2000,6,"Madhya Pradesh","Sehore","Onions",0.89
37,2000,6,"Madhya Pradesh","Sehore","Potatoes",0.17
37,2000,6,"Madhya Pradesh","Sehore","Vegetables",3.83
